2
34 34
-0.439361 -0.630066 0.398236 0.090909 1.000000
-0.339082 -0.615957 0.427311 0.090909 1.000000
-0.216112 -0.602626 0.456387 0.090909 1.000000
-0.074508 -0.594300 0.485462 0.090909 1.000000
0.074508 -0.594300 0.514538 0.090909 1.000000
0.216112 -0.602626 0.543613 0.090909 1.000000
0.339082 -0.615957 0.572689 0.090909 1.000000
0.439361 -0.630066 0.601764 0.090909 1.000000
0.518195 -0.641788 0.630840 0.090909 1.000000
0.578887 -0.649367 0.659915 0.090909 1.000000
0.624795 -0.652003 0.688991 0.090909 1.000000
0.658613 -0.649350 0.718067 0.090909 1.000000
0.682258 -0.641196 0.747142 0.090909 1.000000
0.696930 -0.627280 0.776218 0.090909 1.000000
0.703188 -0.607213 0.805293 0.090909 1.000000
0.700943 -0.580431 0.834369 0.090909 1.000000
0.689368 -0.546191 0.863444 0.090909 1.000000
0.666698 -0.503641 0.892520 0.090909 1.000000
0.629907 -0.452050 0.921595 0.090909 1.000000
0.574346 -0.391385 0.950671 0.090909 1.000000
0.493653 -0.323575 0.979746 0.090909 1.000000
-0.511425 -0.336059 0.027500 0.106061 1.000000
-0.591634 -0.406904 0.056136 0.106061 1.000000
-0.646006 -0.469350 0.084772 0.106061 1.000000
-0.681557 -0.521878 0.113409 0.106061 1.000000
-0.703218 -0.564874 0.142045 0.106061 1.000000
-0.714111 -0.599311 0.170682 0.106061 1.000000
-0.716023 -0.626182 0.199318 0.106061 1.000000
-0.709782 -0.646303 0.227954 0.106061 1.000000
-0.695466 -0.660263 0.256591 0.106061 1.000000
-0.672503 -0.668438 0.285227 0.106061 1.000000
-0.639645 -0.671035 0.313863 0.106061 1.000000
-0.594862 -0.668169 0.342500 0.106061 1.000000
-0.535187 -0.660038 0.371136 0.106061 1.000000
-0.456690 -0.647269 0.399773 0.106061 1.000000
-0.355088 -0.631541 0.428409 0.106061 1.000000
-0.227947 -0.616294 0.457045 0.106061 1.000000
-0.078955 -0.606565 0.485682 0.106061 1.000000
0.078955 -0.606565 0.514318 0.106061 1.000000
0.227947 -0.616294 0.542955 0.106061 1.000000
0.355088 -0.631541 0.571591 0.106061 1.000000
0.456690 -0.647269 0.600227 0.106061 1.000000
0.535187 -0.660038 0.628864 0.106061 1.000000
0.594862 -0.668169 0.657500 0.106061 1.000000
0.639645 -0.671035 0.686137 0.106061 1.000000
0.672503 -0.668438 0.714773 0.106061 1.000000
0.695466 -0.660263 0.743409 0.106061 1.000000
0.709782 -0.646303 0.772046 0.106061 1.000000
0.716023 -0.626182 0.800682 0.106061 1.000000
0.714111 -0.599311 0.829318 0.106061 1.000000
0.703218 -0.564874 0.857955 0.106061 1.000000
0.681557 -0.521878 0.886591 0.106061 1.000000
0.646006 -0.469350 0.915228 0.106061 1.000000
0.591634 -0.406904 0.943864 0.106061 1.000000
0.511425 -0.336059 0.972500 0.106061 1.000000
-0.529719 -0.349735 0.035816 0.121212 1.000000
-0.609090 -0.423575 0.063948 0.121212 1.000000
-0.662015 -0.487660 0.092081 0.121212 1.000000
-0.696170 -0.540970 0.120213 0.121212 1.000000
-0.716739 -0.584285 0.148345 0.121212 1.000000
-0.726915 -0.618828 0.176478 0.121212 1.000000
-0.728498 -0.645734 0.204610 0.121212 1.000000
-0.722308 -0.665888 0.232743 0.121212 1.000000
-0.708422 -0.679905 0.260875 0.121212 1.000000
-0.686260 -0.688146 0.289007 0.121212 1.000000
-0.654551 -0.690761 0.317140 0.121212 1.000000
-0.611178 -0.687756 0.345272 0.121212 1.000000
-0.552926 -0.679155 0.373404 0.121212 1.000000
-0.475275 -0.665356 0.401537 0.121212 1.000000
-0.372787 -0.647870 0.429669 0.121212 1.000000
-0.241429 -0.630373 0.457801 0.121212 1.000000
-0.084120 -0.618906 0.485934 0.121212 1.000000
0.084120 -0.618906 0.514066 0.121212 1.000000
0.241429 -0.630373 0.542199 0.121212 1.000000
0.372787 -0.647870 0.570331 0.121212 1.000000
0.475275 -0.665356 0.598463 0.121212 1.000000
0.552926 -0.679155 0.626596 0.121212 1.000000
0.611178 -0.687756 0.654728 0.121212 1.000000
